Year,Continuum of Care,Population,Homeless Count,% Homeless,Total Households,Households Overcrowded,% Households Overcrowded,Households Severely Overcrowded,% Households Severely Overcrowded,Households with Cost Burden,% Households with Cost Burden
2017,Solano County CoC,434981.0,1014.0,0.23311363025051668,147352.0,7299.0,4.953444812421956,1945.0,1.3199685107769152,57013.0,38.69170421847006
2017,Sonoma County CoC,500943.0,3140.0,0.6268178215884841,190058.0,9764.0,5.137379115848846,2950.0,1.5521577623672773,76590.0,40.29822475244399
2017,Stanislaus County CoC,535684.0,6268.0,1.1700928159138597,171324.0,11532.0,6.7311059746445325,2744.0,1.6016436693049425,66936.0,39.069832597884705
2017,Tehama County CoC,63247.0,395.0,0.6245355510933325,23712.0,1236.0,5.212550607287449,350.0,1.4760458839406208,9524.0,40.16531713900135
2017,Ventura County CoC,847834.0,1950.0,0.2299978533533687,270046.0,18376.0,6.804766595320798,5632.0,2.0855706064892647,110769.0,41.01856720706842
2017,Yolo County CoC,212605.0,514.0,0.24176289362903036,72845.0,3868.0,5.309904591941795,1041.0,1.4290617063628253,27598.0,37.88592216349784
2017,"Yuba, Sutter Counties CoC",170227.0,0.0,0.0,58068.0,3992.0,6.87469862919336,1157.0,1.9924915616174141,21746.0,37.44919749259489
2018,Alameda County CoC,1643700.0,6599.0,0.4014722881304374,572870.0,44166.0,7.709602527624068,15422.0,2.692059280465027,215335.0,37.58880723375286
2018,"Alpine, Inyo, Mono Counties CoC",33405.0,206.0,0.6166741505762611,13229.0,230.0,1.7386045808451132,11.0,0.0831506538665054,4244.0,32.08103409176808
2018,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",154536.0,409.0,0.26466324998705804,61634.0,1604.0,2.6024596813447123,316.0,0.5127040269980855,22066.0,35.80166791056884
2018,Butte County CoC,227075.0,1514.0,0.6667400638555543,86797.0,2757.0,3.1763770637234003,685.0,0.7891977833335253,34866.0,40.169591114900285
2018,"Colusa, Glenn, Trinity Counties CoC",62223.0,354.0,0.5689214599103225,22926.0,1028.0,4.48399197417779,255.0,1.112274273750327,7480.0,32.6267120300096
2018,Contra Costa County CoC,1133247.0,5537.0,0.4885960430515148,392277.0,18938.0,4.827711030725737,5050.0,1.28735561860624,146354.0,37.308840436732204
2018,El Dorado County CoC,186661.0,231.0,0.12375375681047461,69172.0,1532.0,2.2147689816688834,382.0,0.5522465737581681,24588.0,35.546174752790144
2018,"Fresno, Madera Counties CoC",1133143.0,2320.0,0.20474026667419734,349383.0,32272.0,9.23685468382835,9556.0,2.7351073177573038,135785.0,38.86422636476303
2018,Humboldt County CoC,135768.0,1092.0,0.8043132402333392,54267.0,2085.0,3.8421139919287963,694.0,1.2788619234525587,23151.0,42.661285864337444
2018,Imperial County CoC,180216.0,860.0,0.47720513161983397,44057.0,4616.0,10.477336178132873,1413.0,3.2072088430896337,16695.0,37.894091744785165
2018,Kern County CoC,883053.0,4880.0,0.5526282114437072,267913.0,24792.0,9.253750284607316,6491.0,2.422801431808087,99918.0,37.29494276126952
2018,"Kings, Tulare Counties CoC",610552.0,3075.0,0.5036426053800496,178841.0,16800.0,9.393819090700678,3745.0,2.094038838968693,68670.0,38.39723553323902
2018,Lake County CoC,64148.0,49.0,0.07638585770405937,25966.0,842.0,3.242701994916429,235.0,0.9050296541631364,10123.0,38.98559654933374
2018,Los Angeles County CoC,10098052.0,80497.0,0.7971537480694296,3306109.0,378286.0,11.442030495667263,156381.0,4.730061834016967,1538987.0,46.54979615009668
2018,Marin County CoC,260295.0,1352.0,0.5194106686644,105258.0,4284.0,4.069999429972069,1800.0,1.7100837941059113,40994.0,38.946208364209845
2018,Mendocino County CoC,87422.0,598.0,0.6840383427512525,34090.0,1725.0,5.060134936931651,489.0,1.4344382516867116,14000.0,41.067761806981515
2018,Merced County CoC,269075.0,899.0,0.3341075908204032,79606.0,7611.0,9.560837122829938,1829.0,2.2975655101374266,29598.0,37.18061452654322
2018,"Monterey, San Benito Counties CoC",492628.0,932.0,0.18918940864100295,143792.0,18686.0,12.995159675086235,6843.0,4.758957382886391,60233.0,41.88897852453544
2018,Napa County CoC,140530.0,956.0,0.6802817903650467,49032.0,3083.0,6.287730461739273,728.0,1.484744656550824,18504.0,37.73861967694567
2018,Nevada County CoC,99092.0,560.0,0.5651313930488838,40904.0,808.0,1.975356933307256,333.0,0.8141013103852923,16196.0,39.59514961861921
2018,Orange County CoC,3164182.0,12131.0,0.38338502652502293,1032373.0,91513.0,8.864334886712458,31882.0,3.0882248954592963,432679.0,41.9111115846695
2018,Placer County CoC,380077.0,1501.0,0.394919976741555,140661.0,2924.0,2.078756727166734,746.0,0.5303531184905553,49918.0,35.48815947561869
2018,Riverside County CoC,2383286.0,7216.0,0.3027752439279214,718349.0,49586.0,6.9027728861597915,13357.0,1.8594026023562364,297347.0,41.393111147923925
2018,Sacramento County CoC,1510023.0,10952.0,0.7252869658276728,536029.0,26304.0,4.907197185226918,7189.0,1.3411587805883636,205319.0,38.303711179805575
2018,San Bernardino County CoC,2135413.0,7666.0,0.35899378715030766,630633.0,56480.0,8.956080636439895,15027.0,2.3828439044579017,261446.0,41.4577099517469
2018,San Diego County CoC,3302833.0,15396.0,0.46614527588891114,1118980.0,75015.0,6.703873170208582,24400.0,2.180557293249209,481888.0,43.06493413644569
2018,San Francisco CoC,870044.0,5775.0,0.6637595340005793,359673.0,22953.0,6.3816299805656795,13599.0,3.780934348700069,123149.0,34.2391561223667
2018,San Joaquin County CoC,732212.0,10962.0,1.4971073951260019,226727.0,16525.0,7.28850114895888,4324.0,1.9071394231829468,88556.0,39.05842709514085
2018,San Luis Obispo County CoC,281455.0,1810.0,0.6430868167202572,105317.0,3482.0,3.3062088741608666,1082.0,1.0273744979443014,41650.0,39.54727157059164
2018,San Mateo County CoC,765935.0,4480.0,0.5849060298850425,261969.0,20547.0,7.843294435601159,8285.0,3.1625879397944034,97316.0,37.14790681340159
2018,Santa Barbara County CoC,443738.0,2714.0,0.6116221734446903,144962.0,15410.0,10.63037209751521,5689.0,3.924476759426608,61235.0,42.242104827472026
2018,Santa Clara County CoC,1922200.0,10799.0,0.5618041827073145,635525.0,51170.0,8.051610872900358,17101.0,2.690846150820188,228561.0,35.96412414932536
2018,Santa Cruz County CoC,273765.0,2013.0,0.7353021752232755,95756.0,7034.0,7.3457537908851664,2693.0,2.8123564058649064,41093.0,42.91428213375663
2018,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",311801.0,620.0,0.1988447759949455,121970.0,3710.0,3.041731573337706,1060.0,0.8690661638107732,43650.0,35.787488726736086
2018,Solano County CoC,438530.0,932.0,0.21252821927804252,149067.0,7695.0,5.162108313711284,2171.0,1.4563920921464846,56080.0,37.62066721675488
2018,Sonoma County CoC,501317.0,3289.0,0.6560719065980208,189339.0,9850.0,5.202309085819615,2711.0,1.431823343315429,74864.0,39.539661665055796
2018,Stanislaus County CoC,539301.0,6221.0,1.1535302178189917,172682.0,11489.0,6.653270172919007,2815.0,1.6301641167000613,65879.0,38.15047312400829
2018,Tehama County CoC,63373.0,408.0,0.6438072996386474,24025.0,1246.0,5.186264308012487,400.0,1.664932362122789,9484.0,39.47554630593132
2018,Ventura County CoC,848112.0,1748.0,0.20610485407587678,271226.0,17892.0,6.596712704534226,5558.0,2.0492135709703345,110958.0,40.90979478368593
2018,Yolo County CoC,214977.0,944.0,0.4391167427213144,73510.0,4068.0,5.533940960413549,1052.0,1.4310978098217928,27636.0,37.59488504965311
2018,"Yuba, Sutter Counties CoC",171365.0,0.0,0.0,58539.0,3992.0,6.819385367020277,1028.0,1.7560942277797709,21178.0,36.177591007704265
2019,Alameda County CoC,1656754.0,7726.0,0.46633356551425253,577177.0,45425.0,7.870202728105936,16418.0,2.844534692130837,214197.0,37.111146147542264
2019,"Alpine, Inyo, Mono Counties CoC",33326.0,148.0,0.44409770149432876,13065.0,279.0,2.1354764638346726,24.0,0.18369690011481057,3870.0,29.621125143513204
2019,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",155408.0,387.0,0.24902192937300527,61681.0,1663.0,2.6961300886820903,328.0,0.5317682916943629,22236.0,36.0499991893776
2019,Butte County CoC,225817.0,1771.0,0.7842633636971529,85320.0,2747.0,3.2196436943272384,679.0,0.7958274730426629,32933.0,38.599390529770275
2019,"Colusa, Glenn, Trinity Counties CoC",62130.0,388.0,0.6244970223724449,23251.0,1109.0,4.769687325276332,248.0,1.0666207905036342,7396.0,31.809384542600316
2019,Contra Costa County CoC,1142251.0,5893.0,0.5159111263636451,394769.0,20043.0,5.077146381808095,6093.0,1.543434261555492,144412.0,36.581393169169814
2019,El Dorado County CoC,188563.0,190.0,0.10076207951719054,70974.0,1755.0,2.472736495054527,442.0,0.6227632654211401,24528.0,34.55913433088173
2019,"Fresno, Madera Counties CoC",1139954.0,2647.0,0.23220235202473083,352787.0,33235.0,9.420698608508816,10372.0,2.940017631035157,134937.0,38.24885837630072
2019,Humboldt County CoC,135940.0,1634.0,1.2020008827423865,54679.0,2394.0,4.3782805098849655,924.0,1.6898626529380567,22988.0,42.041734486731656
2019,Imperial County CoC,180701.0,829.0,0.4587689055400911,44829.0,4775.0,10.651587142251667,1471.0,3.2813580494769012,16977.0,37.870574851100855
2019,Kern County CoC,887641.0,5169.0,0.5823300185547986,270282.0,24903.0,9.213710124980576,7316.0,2.706802524770425,102216.0,37.818278686705
2019,"Kings, Tulare Counties CoC",612589.0,3543.0,0.5783649396250994,181690.0,16928.0,9.316968462766251,3742.0,2.059551984148825,69202.0,38.08795200616434
2019,Lake County CoC,64195.0,243.0,0.3785341537502921,25660.0,885.0,3.4489477786438036,326.0,1.2704598597038192,9264.0,36.102883865939205
2019,Los Angeles County CoC,10081570.0,92397.0,0.9164941571600456,3316795.0,375912.0,11.333591614796815,157049.0,4.7349625165257425,1523449.0,45.93135843487463
2019,Marin County CoC,259943.0,1236.0,0.475488857172534,105432.0,4904.0,4.6513392518400485,2146.0,2.035435162000152,41071.0,38.9549662341604
2019,Mendocino County CoC,87224.0,744.0,0.8529762450701642,34408.0,1754.0,5.097651708904906,484.0,1.4066496163682864,13507.0,39.2554057196001
2019,Merced County CoC,271382.0,3139.0,1.1566721447995814,80008.0,6998.0,8.746625337466254,1633.0,2.041045895410459,28329.0,35.40770922907709
2019,"Monterey, San Benito Counties CoC",493786.0,990.0,0.2004917109841105,145290.0,18936.0,13.03324385711336,6721.0,4.625920572647808,60726.0,41.796407185628745
2019,Napa County CoC,139623.0,956.0,0.6847009446867636,48705.0,3012.0,6.184170003079767,809.0,1.6610204291140538,17904.0,36.76008623344626
2019,Nevada County CoC,99244.0,638.0,0.6428600217645399,40855.0,862.0,2.109900868926692,360.0,0.8811650960714722,16443.0,40.247215763064496
2019,Orange County CoC,3168044.0,12620.0,0.39835305317729175,1037492.0,91682.0,8.836887416963215,32654.0,3.1473977630670884,426895.0,41.146823300806176
2019,Placer County CoC,385512.0,1710.0,0.4435659590362946,142855.0,2930.0,2.051030765461482,749.0,0.5243078646179693,49258.0,34.48111721675825
2019,Riverside County CoC,2411439.0,8052.0,0.33390850857102333,724893.0,50324.0,6.942265962010945,13333.0,1.8393059389454718,295309.0,40.73828827151041
2019,Sacramento County CoC,1524553.0,11008.0,0.7220477084102684,543025.0,26837.0,4.94212973619999,7718.0,1.4212973619999079,205773.0,37.89383545877262
2019,San Bernardino County CoC,2149031.0,8087.0,0.3763091365364204,636041.0,56278.0,8.848171737356553,15239.0,2.3959147287674853,257872.0,40.54329830938572
2019,San Diego County CoC,3316073.0,16396.0,0.4944402611160852,1125286.0,76930.0,6.836484236007558,25822.0,2.294705523751295,479310.0,42.59450486365244
2019,San Francisco CoC,874961.0,8167.0,0.9334130321237175,362354.0,24091.0,6.648470832390426,14803.0,4.085231569128532,119486.0,32.97493611219967
2019,San Joaquin County CoC,742603.0,11154.0,1.502013862050113,228567.0,16913.0,7.399580866879296,4441.0,1.9429751451434372,87836.0,38.428994561769635
2019,San Luis Obispo County CoC,282165.0,2061.0,0.730423688267503,105981.0,3451.0,3.2562440437436897,1127.0,1.0633981562732941,41740.0,39.38441796171011
2019,San Mateo County CoC,767423.0,4562.0,0.5944570334743682,263543.0,20944.0,7.94709022816011,8611.0,3.2673984890511223,95657.0,36.29654363804009
2019,Santa Barbara County CoC,444829.0,2836.0,0.6375483612804022,145856.0,15657.0,10.734560114085125,5529.0,3.790725098727512,60400.0,41.41070645019745
2019,Santa Clara County CoC,1927470.0,12110.0,0.628284746325494,640215.0,52222.0,8.15694727552463,18630.0,2.9099599353342236,225166.0,35.17037245300407
2019,Santa Cruz County CoC,273962.0,2481.0,0.9056000467218082,95818.0,6878.0,7.178191988979106,2525.0,2.635204241374272,39760.0,41.49533490575884
2019,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",311600.0,856.0,0.27471116816431324,123031.0,4185.0,3.4015817151774757,1096.0,0.8908323918362039,42129.0,34.24258926611992
2019,Solano County CoC,441829.0,1202.0,0.27205095183883354,149865.0,7968.0,5.316785106595937,2430.0,1.6214593133820436,55445.0,36.996630300603876
2019,Sonoma County CoC,499772.0,3926.0,0.785558214545833,189374.0,9769.0,5.158575094785979,2742.0,1.4479284379059427,73589.0,38.85908308426711
2019,Stanislaus County CoC,543194.0,6313.0,1.1621998770236786,173898.0,12013.0,6.908072548275427,2814.0,1.6181899734327019,65286.0,37.54269744332885
2019,Tehama County CoC,63912.0,375.0,0.5867442733758919,24189.0,1034.0,4.274670304683948,292.0,1.207160279465873,9288.0,38.397618752325435
2019,Ventura County CoC,847263.0,2062.0,0.24337189278889787,271040.0,17263.0,6.3691706021251475,5408.0,1.9952774498229044,109412.0,40.367473435655256
2019,Yolo County CoC,217352.0,1203.0,0.5534800691965107,74296.0,3986.0,5.365026380962636,1029.0,1.3850005383869926,26831.0,36.11365349413158
2019,"Yuba, Sutter Counties CoC",172469.0,14.0,0.008117400808261194,58990.0,3914.0,6.635022885234785,1083.0,1.8359043905746737,21174.0,35.89421935921342
2020,Alameda County CoC,1661584.0,9329.0,0.5614522046432802,573174.0,45236.0,7.892193295578655,16013.0,2.7937415165377355,209216.0,36.50130675850614
2020,"Alpine, Inyo, Mono Counties CoC",33484.0,219.0,0.6540437223748656,13547.0,384.0,2.834575920868089,46.0,0.3395585738539898,4154.0,30.663615560640732
2020,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",156317.0,385.0,0.24629438896601138,62585.0,1445.0,2.3088599504673644,282.0,0.45058720140608777,23229.0,37.11592234560997
2020,Butte County CoC,223344.0,1861.0,0.833243785371445,83879.0,2905.0,3.4633221664540588,697.0,0.8309588812456038,31533.0,37.593438166883246
2020,"Colusa, Glenn, Trinity Counties CoC",62092.0,520.0,0.8374669844746505,23441.0,1099.0,4.688366537263769,216.0,0.921462394949021,7495.0,31.973891898809775
2020,Contra Costa County CoC,1147788.0,6196.0,0.5398209425433965,398299.0,19927.0,5.00302536536622,6443.0,1.6176289671829454,144571.0,36.29710343234605
2020,El Dorado County CoC,190345.0,268.0,0.1407969739157845,73078.0,1864.0,2.550699252853116,427.0,0.5843071786310517,25710.0,35.181586797668245
2020,"Fresno, Madera Counties CoC",1146129.0,4281.0,0.3735181641857069,354576.0,34745.0,9.799027570957989,12289.0,3.46582961057714,133096.0,37.53666350796444
2020,Humboldt County CoC,136101.0,1772.0,1.3019742691089706,54120.0,2239.0,4.137102734663711,909.0,1.6796008869179602,22361.0,41.31744271988174
2020,Imperial County CoC,180580.0,1009.0,0.5587551223834312,45768.0,4536.0,9.910854745673833,1534.0,3.3516867680475437,17242.0,37.672609683621744
2020,Kern County CoC,892458.0,5764.0,0.645856723789803,273556.0,25164.0,9.198847767915892,7441.0,2.7201011858632236,102314.0,37.40148269458538
2020,"Kings, Tulare Counties CoC",615045.0,3588.0,0.58337194839402,182648.0,17851.0,9.773444001576802,4286.0,2.346590162498358,66475.0,36.395142569313656
2020,Lake County CoC,64276.0,219.0,0.340718152965337,25508.0,967.0,3.790967539595421,351.0,1.3760388897600753,9097.0,35.663321310961265
2020,Los Angeles County CoC,10040682.0,95401.0,0.9501446216502026,3332504.0,374206.0,11.228973768673645,157518.0,4.726716006942527,1516514.0,45.50674207742886
2020,Marin County CoC,259441.0,1139.0,0.4390208178352689,104900.0,4689.0,4.469971401334604,1815.0,1.7302192564346996,40404.0,38.51668255481411
2020,Mendocino County CoC,87110.0,986.0,1.1319021926300081,34164.0,1864.0,5.456035593021894,556.0,1.6274440931975178,13298.0,38.924013581547825
2020,Merced County CoC,273661.0,3882.0,1.4185433803135996,81306.0,6941.0,8.53688534671488,1786.0,2.1966398543772905,27794.0,34.18443903278971
2020,"Monterey, San Benito Counties CoC",494524.0,1716.0,0.3470003478092064,146392.0,18812.0,12.85042898519045,6655.0,4.546013443357561,60323.0,41.20648669326193
2020,Napa County CoC,138572.0,1382.0,0.997315474987732,48484.0,2858.0,5.89472815774276,796.0,1.6417787311277947,17712.0,36.53163930368781
2020,Nevada County CoC,99417.0,573.0,0.5763601798485168,40917.0,711.0,1.7376640516166875,266.0,0.6500965368917565,15905.0,38.871373756629275
2020,Orange County CoC,3170345.0,12547.0,0.3957613445855262,1040001.0,91873.0,8.83393381352518,33577.0,3.2285545879282807,423099.0,40.68255703600285
2020,Placer County CoC,391799.0,1773.0,0.4525279543847739,145714.0,2813.0,1.9304939813607476,827.0,0.5675501324512401,49563.0,34.013890223314164
2020,Riverside County CoC,2437864.0,9078.0,0.37237516120669567,736413.0,52030.0,7.065328830425319,15555.0,2.112265807366247,293971.0,39.91931158195198
2020,Sacramento County CoC,1537948.0,10035.0,0.6524928020973401,547519.0,28745.0,5.25004611712105,8668.0,1.5831414069648724,206317.0,37.68216262814624
2020,San Bernardino County CoC,2162532.0,9400.0,0.4346756487302847,640090.0,56289.0,8.793919605055539,16011.0,2.5013669952662907,255121.0,39.857051352153604
2020,San Diego County CoC,3323970.0,20878.0,0.6281043451054011,1130703.0,77186.0,6.826372619511932,26183.0,2.3156390316466835,475089.0,42.01713447297831
2020,San Francisco CoC,874784.0,11744.0,1.3425028349855508,362141.0,24084.0,6.65044830604654,14633.0,4.040691332933857,119291.0,32.94048450741562
2020,San Joaquin County CoC,751615.0,7852.0,1.0446837809250746,231092.0,18233.0,7.889931282779153,5155.0,2.230713308985166,88144.0,38.14238485105499
2020,San Luis Obispo County CoC,282517.0,1706.0,0.6038574669842877,106244.0,3281.0,3.0881743910244346,1015.0,0.9553480667143557,41235.0,38.81160347878468
2020,San Mateo County CoC,765623.0,4482.0,0.5854056108554733,263351.0,19984.0,7.5883516675463545,8284.0,3.1456117500977787,95558.0,36.28541376338043
2020,Santa Barbara County CoC,444895.0,2954.0,0.6639768934242911,148309.0,15334.0,10.339224187338598,5724.0,3.859509537519638,60888.0,41.054824724055855
2020,Santa Clara County CoC,1924379.0,13675.0,0.7106188541862076,635314.0,51362.0,8.084506244156433,19025.0,2.9945822065939045,221436.0,34.85457584753366
2020,Santa Cruz County CoC,273170.0,2658.0,0.97302046344767,96275.0,6591.0,6.846014022331862,2575.0,2.6746299662425344,38182.0,39.6593092703194
2020,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",311670.0,1477.0,0.4738986748804826,122193.0,3712.0,3.0378172235725454,973.0,0.7962812927090749,41349.0,33.8390906189389
2020,Solano County CoC,444538.0,1434.0,0.32258209646869335,151191.0,8402.0,5.55720909313385,2772.0,1.8334424668135008,54584.0,36.10267806946181
2020,Sonoma County CoC,496801.0,3904.0,0.7858277257896019,188958.0,9501.0,5.028101482869209,2843.0,1.5045671524889128,73917.0,39.118216746578604
2020,Stanislaus County CoC,546235.0,4905.0,0.8979651615147327,174826.0,12438.0,7.11450241954858,3169.0,1.812659444247423,64902.0,37.12376877581138
2020,Tehama County CoC,64176.0,439.0,0.6840563450511095,24661.0,1028.0,4.168525201735534,408.0,1.65443412675885,8851.0,35.89067758809456
2020,Ventura County CoC,845599.0,2261.0,0.26738442216700825,271639.0,16793.0,6.182101980937936,5287.0,1.9463331848519543,109477.0,40.302386623423
2020,Yolo County CoC,218774.0,1606.0,0.7340908883139678,74614.0,4336.0,5.811241858096336,1151.0,1.5426059452649636,26548.0,35.58045407028171
2020,"Yuba, Sutter Counties CoC",173839.0,720.0,0.414176335574871,59020.0,3280.0,5.557438156557099,824.0,1.3961369027448323,20562.0,34.83903761436801
2021,Alameda County CoC,1673133.0,10221.0,0.6108898694843745,581683.0,44927.0,7.723622660452515,15949.0,2.741871431690457,212672.0,36.56149483481553
2021,"Alpine, Inyo, Mono Counties CoC",33439.0,229.0,0.6848290917790604,13627.0,372.0,2.729874513832832,46.0,0.3375651280545975,4042.0,29.661701034710504
2021,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",157912.0,391.0,0.24760626171538577,62894.0,1653.0,2.628231627818234,504.0,0.8013483003148154,23333.0,37.09892835564601
2021,Butte County CoC,217884.0,2092.0,0.960143929797507,85292.0,2992.0,3.5079491628757684,841.0,0.9860244806077945,31194.0,36.57318388594476
2021,"Colusa, Glenn, Trinity Counties CoC",66273.0,687.0,1.0366212484722284,22548.0,924.0,4.0979244278871745,184.0,0.8160368990597836,7151.0,31.714564484654957
2021,Contra Costa County CoC,1161643.0,6809.0,0.5861525442842594,405106.0,21561.0,5.322310703865162,7402.0,1.82717609712026,148225.0,36.58918900238456
2021,El Dorado County CoC,190568.0,365.0,0.19153268124763864,74535.0,1647.0,2.2097001408734154,492.0,0.660092573958543,25730.0,34.52069497551486
2021,"Fresno, Madera Counties CoC",1159454.0,6270.0,0.540771777060582,357999.0,36306.0,10.141369109969581,14977.0,4.1835312389140755,132536.0,37.02133246182252
2021,Humboldt County CoC,137014.0,1735.0,1.2662939553622257,53729.0,2425.0,4.5133912784529775,908.0,1.6899625900351767,22300.0,41.50458783896964
2021,Imperial County CoC,180051.0,1685.0,0.9358459547572633,45541.0,4055.0,8.90406446937924,1516.0,3.3288684921279725,17125.0,37.60347818449309
2021,Kern County CoC,905644.0,8074.0,0.8915202883252139,274705.0,26356.0,9.594292058753936,8205.0,2.986840428823647,102069.0,37.155858102327954
